,Openness,Conscientiousness,Extraversion,Agreeableness,Neuroticism,_action_name
40306,1.0,-1.0,-1.0,1.0,-1.0,stands_in_corner
40307,1.0,-1.0,-1.0,1.0,1.0,rants
40308,1.0,-1.0,1.0,-1.0,-1.0,gives_controversial_opinion
40309,1.0,-1.0,1.0,-1.0,1.0,jokes
40310,1.0,-1.0,1.0,1.0,-1.0,shares
40311,1.0,-1.0,1.0,1.0,1.0,brags
40312,1.0,1.0,-1.0,-1.0,-1.0,gives_an_insult
40313,1.0,1.0,-1.0,-1.0,1.0,shares
40314,1.0,1.0,-1.0,1.0,-1.0,shows_interest
40315,1.0,1.0,-1.0,1.0,1.0,changes_the_topic
40316,1.0,1.0,1.0,-1.0,-1.0,shouts
40317,1.0,1.0,1.0,-1.0,1.0,laughs
40318,1.0,1.0,1.0,1.0,-1.0,shouts
40319,1.0,1.0,1.0,1.0,1.0,yawns
40320,-1.0,-1.0,-1.0,-1.0,-1.0,shows_interest
40321,-1.0,-1.0,-1.0,-1.0,1.0,shares
40322,-1.0,-1.0,-1.0,1.0,-1.0,supports
40323,-1.0,-1.0,-1.0,1.0,1.0,brags
40324,-1.0,-1.0,1.0,-1.0,-1.0,shows_concern
40325,-1.0,-1.0,1.0,-1.0,1.0,rants
40326,-1.0,-1.0,1.0,1.0,-1.0,shows_concern
40327,-1.0,-1.0,1.0,1.0,1.0,supports
40328,-1.0,1.0,-1.0,-1.0,-1.0,gives_an_insult
40329,-1.0,1.0,-1.0,-1.0,1.0,rants
40330,-1.0,1.0,-1.0,1.0,-1.0,laughs
40331,-1.0,1.0,-1.0,1.0,1.0,supports
40332,-1.0,1.0,1.0,-1.0,-1.0,brags
40333,-1.0,1.0,1.0,-1.0,1.0,gives_an_insult
40334,-1.0,1.0,1.0,1.0,-1.0,rants
40335,-1.0,1.0,1.0,1.0,1.0,gives_an_insult
40336,1.0,-1.0,-1.0,-1.0,-1.0,makes_deeptalk
40337,1.0,-1.0,-1.0,-1.0,1.0,stands_in_corner
40338,1.0,-1.0,-1.0,1.0,-1.0,starts_conversation
40339,1.0,-1.0,-1.0,1.0,1.0,supports
40340,1.0,-1.0,1.0,-1.0,-1.0,gives_controversial_opinion
40341,1.0,-1.0,1.0,-1.0,1.0,leaves_conversation
40342,1.0,-1.0,1.0,1.0,-1.0,shows_interest
40343,1.0,-1.0,1.0,1.0,1.0,brags
40344,1.0,1.0,-1.0,-1.0,-1.0,gives_controversial_opinion
40345,1.0,1.0,-1.0,-1.0,1.0,yawns
40346,1.0,1.0,-1.0,1.0,-1.0,laughs
40347,1.0,1.0,-1.0,1.0,1.0,rants
40348,1.0,1.0,1.0,-1.0,-1.0,rants
40349,1.0,1.0,1.0,-1.0,1.0,makes_deeptalk
40350,1.0,1.0,1.0,1.0,-1.0,supports
40351,1.0,1.0,1.0,1.0,1.0,gives_controversial_opinion
40352,-1.0,-1.0,-1.0,-1.0,-1.0,yawns
40353,-1.0,-1.0,-1.0,-1.0,1.0,makes_deeptalk
40354,-1.0,-1.0,-1.0,1.0,-1.0,brags
40355,-1.0,-1.0,-1.0,1.0,1.0,starts_conversation
40356,-1.0,-1.0,1.0,-1.0,-1.0,gives_controversial_opinion
40357,-1.0,-1.0,1.0,-1.0,1.0,changes_the_topic
40358,-1.0,-1.0,1.0,1.0,-1.0,jokes
40359,-1.0,-1.0,1.0,1.0,1.0,jokes
40360,-1.0,1.0,-1.0,-1.0,-1.0,yawns
40361,-1.0,1.0,-1.0,-1.0,1.0,yawns
40362,-1.0,1.0,-1.0,1.0,-1.0,yawns
40363,-1.0,1.0,-1.0,1.0,1.0,leaves_conversation
40364,-1.0,1.0,1.0,-1.0,-1.0,makes_smalltalk
40365,-1.0,1.0,1.0,-1.0,1.0,makes_smalltalk
40366,-1.0,1.0,1.0,1.0,-1.0,yawns
40367,-1.0,1.0,1.0,1.0,1.0,shows_interest
40368,1.0,-1.0,-1.0,-1.0,-1.0,laughs
40369,1.0,-1.0,-1.0,-1.0,1.0,makes_deeptalk
40370,1.0,-1.0,-1.0,1.0,-1.0,makes_smalltalk
40371,1.0,-1.0,-1.0,1.0,1.0,shows_interest
40372,1.0,-1.0,1.0,-1.0,-1.0,rants
40373,1.0,-1.0,1.0,-1.0,1.0,makes_deeptalk
40374,1.0,-1.0,1.0,1.0,-1.0,changes_the_topic
40375,1.0,-1.0,1.0,1.0,1.0,shows_concern
40376,1.0,1.0,-1.0,-1.0,-1.0,brags
40377,1.0,1.0,-1.0,-1.0,1.0,gives_controversial_opinion
40378,1.0,1.0,-1.0,1.0,-1.0,gives_an_insult
40379,1.0,1.0,-1.0,1.0,1.0,jokes
40380,1.0,1.0,1.0,-1.0,-1.0,jokes
40381,1.0,1.0,1.0,-1.0,1.0,shows_concern
40382,1.0,1.0,1.0,1.0,-1.0,starts_conversation
40383,1.0,1.0,1.0,1.0,1.0,shares
40384,-1.0,-1.0,-1.0,-1.0,-1.0,makes_deeptalk
40385,-1.0,-1.0,-1.0,-1.0,1.0,supports
40386,-1.0,-1.0,-1.0,1.0,-1.0,changes_the_topic
40387,-1.0,-1.0,-1.0,1.0,1.0,rants
40388,-1.0,-1.0,1.0,-1.0,-1.0,gives_controversial_opinion
40389,-1.0,-1.0,1.0,-1.0,1.0,laughs
40390,-1.0,-1.0,1.0,1.0,-1.0,shows_concern
40391,-1.0,-1.0,1.0,1.0,1.0,changes_the_topic
40392,-1.0,1.0,-1.0,-1.0,-1.0,shouts
40393,-1.0,1.0,-1.0,-1.0,1.0,jokes
40394,-1.0,1.0,-1.0,1.0,-1.0,makes_deeptalk
40395,-1.0,1.0,-1.0,1.0,1.0,makes_smalltalk
40396,-1.0,1.0,1.0,-1.0,-1.0,leaves_conversation
40397,-1.0,1.0,1.0,-1.0,1.0,makes_deeptalk
40398,-1.0,1.0,1.0,1.0,-1.0,jokes
40399,-1.0,1.0,1.0,1.0,1.0,leaves_conversation
40400,1.0,-1.0,-1.0,-1.0,-1.0,yawns
40401,1.0,-1.0,-1.0,-1.0,1.0,gives_an_insult
40402,1.0,-1.0,-1.0,1.0,-1.0,shares
40403,1.0,-1.0,-1.0,1.0,1.0,shares
40404,1.0,-1.0,1.0,-1.0,-1.0,leaves_conversation
40405,1.0,-1.0,1.0,-1.0,1.0,jokes
40406,1.0,-1.0,1.0,1.0,-1.0,rants
40407,1.0,-1.0,1.0,1.0,1.0,brags
40408,1.0,1.0,-1.0,-1.0,-1.0,makes_deeptalk
40409,1.0,1.0,-1.0,-1.0,1.0,shouts
40410,1.0,1.0,-1.0,1.0,-1.0,shows_interest
40411,1.0,1.0,-1.0,1.0,1.0,changes_the_topic
40412,1.0,1.0,1.0,-1.0,-1.0,makes_deeptalk
40413,1.0,1.0,1.0,-1.0,1.0,makes_smalltalk
40414,1.0,1.0,1.0,1.0,-1.0,changes_the_topic
40415,1.0,1.0,1.0,1.0,1.0,shouts
40416,-1.0,-1.0,-1.0,-1.0,-1.0,stands_in_corner
40417,-1.0,-1.0,-1.0,-1.0,1.0,leaves_conversation
40418,-1.0,-1.0,-1.0,1.0,-1.0,shows_concern
40419,-1.0,-1.0,-1.0,1.0,1.0,shows_interest
40420,-1.0,-1.0,1.0,-1.0,-1.0,starts_conversation
40421,-1.0,-1.0,1.0,-1.0,1.0,laughs
40422,-1.0,-1.0,1.0,1.0,-1.0,shows_interest
40423,-1.0,-1.0,1.0,1.0,1.0,shows_interest
40424,-1.0,1.0,-1.0,-1.0,-1.0,leaves_room
40425,-1.0,1.0,-1.0,-1.0,1.0,supports
40426,-1.0,1.0,-1.0,1.0,-1.0,changes_the_topic
40427,-1.0,1.0,-1.0,1.0,1.0,shares
40428,-1.0,1.0,1.0,-1.0,-1.0,makes_smalltalk
40429,-1.0,1.0,1.0,-1.0,1.0,leaves_conversation
40430,-1.0,1.0,1.0,1.0,-1.0,shouts
40431,-1.0,1.0,1.0,1.0,1.0,stands_in_corner
40432,1.0,-1.0,-1.0,-1.0,-1.0,shows_interest
40433,1.0,-1.0,-1.0,-1.0,1.0,supports
40434,1.0,-1.0,-1.0,1.0,-1.0,makes_deeptalk
40435,1.0,-1.0,-1.0,1.0,1.0,shows_interest
40436,1.0,-1.0,1.0,-1.0,-1.0,leaves_room
40437,1.0,-1.0,1.0,-1.0,1.0,gives_an_insult
40438,1.0,-1.0,1.0,1.0,-1.0,shows_interest
40439,1.0,-1.0,1.0,1.0,1.0,jokes
40440,1.0,1.0,-1.0,-1.0,-1.0,gives_controversial_opinion
40441,1.0,1.0,-1.0,-1.0,1.0,leaves_conversation
40442,1.0,1.0,-1.0,1.0,-1.0,jokes
40443,1.0,1.0,-1.0,1.0,1.0,gives_controversial_opinion
40444,1.0,1.0,1.0,-1.0,-1.0,shouts
40445,1.0,1.0,1.0,-1.0,1.0,starts_conversation
40446,1.0,1.0,1.0,1.0,-1.0,jokes
40447,1.0,1.0,1.0,1.0,1.0,shows_interest
40448,-1.0,-1.0,-1.0,-1.0,-1.0,stands_in_corner
40449,-1.0,-1.0,-1.0,-1.0,1.0,stands_in_corner
40450,-1.0,-1.0,-1.0,1.0,-1.0,yawns
40451,-1.0,-1.0,-1.0,1.0,1.0,makes_smalltalk
40452,-1.0,-1.0,1.0,-1.0,-1.0,rants
40453,-1.0,-1.0,1.0,-1.0,1.0,brags
40454,-1.0,-1.0,1.0,1.0,-1.0,shows_concern
40455,-1.0,-1.0,1.0,1.0,1.0,gives_an_insult
40456,-1.0,1.0,-1.0,-1.0,-1.0,leaves_room
40457,-1.0,1.0,-1.0,-1.0,1.0,gives_controversial_opinion
40458,-1.0,1.0,-1.0,1.0,-1.0,starts_conversation
40459,-1.0,1.0,-1.0,1.0,1.0,shows_concern
40460,-1.0,1.0,1.0,-1.0,-1.0,rants
40461,-1.0,1.0,1.0,-1.0,1.0,shows_concern
40462,-1.0,1.0,1.0,1.0,-1.0,jokes
40463,-1.0,1.0,1.0,1.0,1.0,gives_controversial_opinion
40464,1.0,-1.0,-1.0,-1.0,-1.0,yawns
40465,1.0,-1.0,-1.0,-1.0,1.0,gives_an_insult
40466,1.0,-1.0,-1.0,1.0,-1.0,shows_interest
40467,1.0,-1.0,-1.0,1.0,1.0,gives_controversial_opinion
40468,1.0,-1.0,1.0,-1.0,-1.0,leaves_room
40469,1.0,-1.0,1.0,-1.0,1.0,laughs
40470,1.0,-1.0,1.0,1.0,-1.0,rants
40471,1.0,-1.0,1.0,1.0,1.0,gives_an_insult
40472,1.0,1.0,-1.0,-1.0,-1.0,rants
40473,1.0,1.0,-1.0,-1.0,1.0,leaves_room
40474,1.0,1.0,-1.0,1.0,-1.0,yawns
40475,1.0,1.0,-1.0,1.0,1.0,leaves_conversation
40476,1.0,1.0,1.0,-1.0,-1.0,makes_deeptalk
40477,1.0,1.0,1.0,-1.0,1.0,gives_controversial_opinion
40478,1.0,1.0,1.0,1.0,-1.0,shows_interest
40479,1.0,1.0,1.0,1.0,1.0,gives_controversial_opinion
40480,-1.0,-1.0,-1.0,-1.0,-1.0,leaves_room
40481,-1.0,-1.0,-1.0,-1.0,1.0,starts_conversation
40482,-1.0,-1.0,-1.0,1.0,-1.0,leaves_room
40483,-1.0,-1.0,-1.0,1.0,1.0,yawns
40484,-1.0,-1.0,1.0,-1.0,-1.0,jokes
40485,-1.0,-1.0,1.0,-1.0,1.0,gives_an_insult
40486,-1.0,-1.0,1.0,1.0,-1.0,shares
40487,-1.0,-1.0,1.0,1.0,1.0,makes_deeptalk
40488,-1.0,1.0,-1.0,-1.0,-1.0,brags
40489,-1.0,1.0,-1.0,-1.0,1.0,makes_deeptalk
40490,-1.0,1.0,-1.0,1.0,-1.0,shouts
40491,-1.0,1.0,-1.0,1.0,1.0,changes_the_topic
40492,-1.0,1.0,1.0,-1.0,-1.0,makes_smalltalk
40493,-1.0,1.0,1.0,-1.0,1.0,rants
40494,-1.0,1.0,1.0,1.0,-1.0,rants
40495,-1.0,1.0,1.0,1.0,1.0,shouts
40496,1.0,-1.0,-1.0,-1.0,-1.0,yawns
40497,1.0,-1.0,-1.0,-1.0,1.0,shouts
40498,1.0,-1.0,-1.0,1.0,-1.0,shares
40499,1.0,-1.0,-1.0,1.0,1.0,changes_the_topic
40500,1.0,-1.0,1.0,-1.0,-1.0,stands_in_corner
40501,1.0,-1.0,1.0,-1.0,1.0,shouts
40502,1.0,-1.0,1.0,1.0,-1.0,jokes
40503,1.0,-1.0,1.0,1.0,1.0,brags
40504,1.0,1.0,-1.0,-1.0,-1.0,yawns
40505,1.0,1.0,-1.0,-1.0,1.0,stands_in_corner
40506,1.0,1.0,-1.0,1.0,-1.0,gives_an_insult
40507,1.0,1.0,-1.0,1.0,1.0,leaves_room
40508,1.0,1.0,1.0,-1.0,-1.0,shouts
40509,1.0,1.0,1.0,-1.0,1.0,gives_an_insult
40510,1.0,1.0,1.0,1.0,-1.0,shows_concern
40511,1.0,1.0,1.0,1.0,1.0,shouts
40512,-1.0,-1.0,-1.0,-1.0,-1.0,stands_in_corner
40513,-1.0,-1.0,-1.0,-1.0,1.0,gives_controversial_opinion
40514,-1.0,-1.0,-1.0,1.0,-1.0,stands_in_corner
40515,-1.0,-1.0,-1.0,1.0,1.0,shares
40516,-1.0,-1.0,1.0,-1.0,-1.0,yawns
40517,-1.0,-1.0,1.0,-1.0,1.0,leaves_conversation
40518,-1.0,-1.0,1.0,1.0,-1.0,supports
40519,-1.0,-1.0,1.0,1.0,1.0,shows_concern
40520,-1.0,1.0,-1.0,-1.0,-1.0,shows_concern
40521,-1.0,1.0,-1.0,-1.0,1.0,rants
40522,-1.0,1.0,-1.0,1.0,-1.0,rants
40523,-1.0,1.0,-1.0,1.0,1.0,shows_concern
40524,-1.0,1.0,1.0,-1.0,-1.0,rants
40525,-1.0,1.0,1.0,-1.0,1.0,supports
40526,-1.0,1.0,1.0,1.0,-1.0,gives_controversial_opinion
40527,-1.0,1.0,1.0,1.0,1.0,laughs
40528,1.0,-1.0,-1.0,-1.0,-1.0,shouts
40529,1.0,-1.0,-1.0,-1.0,1.0,shows_concern
40530,1.0,-1.0,-1.0,1.0,-1.0,laughs
40531,1.0,-1.0,-1.0,1.0,1.0,makes_deeptalk
40532,1.0,-1.0,1.0,-1.0,-1.0,leaves_room
40533,1.0,-1.0,1.0,-1.0,1.0,rants
40534,1.0,-1.0,1.0,1.0,-1.0,makes_deeptalk
40535,1.0,-1.0,1.0,1.0,1.0,gives_an_insult
40536,1.0,1.0,-1.0,-1.0,-1.0,shouts
40537,1.0,1.0,-1.0,-1.0,1.0,starts_conversation
40538,1.0,1.0,-1.0,1.0,-1.0,jokes
40539,1.0,1.0,-1.0,1.0,1.0,stands_in_corner
40540,1.0,1.0,1.0,-1.0,-1.0,laughs
40541,1.0,1.0,1.0,-1.0,1.0,gives_an_insult
40542,1.0,1.0,1.0,1.0,-1.0,makes_deeptalk
40543,1.0,1.0,1.0,1.0,1.0,makes_smalltalk
40544,-1.0,-1.0,-1.0,-1.0,-1.0,stands_in_corner
40545,-1.0,-1.0,-1.0,-1.0,1.0,rants
40546,-1.0,-1.0,-1.0,1.0,-1.0,leaves_room
40547,-1.0,-1.0,-1.0,1.0,1.0,shows_concern
40548,-1.0,-1.0,1.0,-1.0,-1.0,shows_concern
40549,-1.0,-1.0,1.0,-1.0,1.0,leaves_conversation
40550,-1.0,-1.0,1.0,1.0,-1.0,shouts
40551,-1.0,-1.0,1.0,1.0,1.0,gives_an_insult
40552,-1.0,1.0,-1.0,-1.0,-1.0,shares
40553,-1.0,1.0,-1.0,-1.0,1.0,gives_controversial_opinion
40554,-1.0,1.0,-1.0,1.0,-1.0,gives_controversial_opinion
40555,-1.0,1.0,-1.0,1.0,1.0,laughs
40556,-1.0,1.0,1.0,-1.0,-1.0,shows_interest
40557,-1.0,1.0,1.0,-1.0,1.0,shows_interest
40558,-1.0,1.0,1.0,1.0,-1.0,yawns
40559,-1.0,1.0,1.0,1.0,1.0,gives_controversial_opinion
40560,1.0,-1.0,-1.0,-1.0,-1.0,shows_concern
40561,1.0,-1.0,-1.0,-1.0,1.0,shouts
40562,1.0,-1.0,-1.0,1.0,-1.0,shouts
40563,1.0,-1.0,-1.0,1.0,1.0,shouts
40564,1.0,-1.0,1.0,-1.0,-1.0,leaves_room
40565,1.0,-1.0,1.0,-1.0,1.0,makes_smalltalk
40566,1.0,-1.0,1.0,1.0,-1.0,jokes
40567,1.0,-1.0,1.0,1.0,1.0,rants
40568,1.0,1.0,-1.0,-1.0,-1.0,shares
40569,1.0,1.0,-1.0,-1.0,1.0,starts_conversation
40570,1.0,1.0,-1.0,1.0,-1.0,makes_smalltalk
40571,1.0,1.0,-1.0,1.0,1.0,leaves_room
40572,1.0,1.0,1.0,-1.0,-1.0,makes_deeptalk
40573,1.0,1.0,1.0,-1.0,1.0,supports
40574,1.0,1.0,1.0,1.0,-1.0,gives_controversial_opinion
40575,1.0,1.0,1.0,1.0,1.0,supports
40576,-1.0,-1.0,-1.0,-1.0,-1.0,shares
40577,-1.0,-1.0,-1.0,-1.0,1.0,laughs
40578,-1.0,-1.0,-1.0,1.0,-1.0,starts_conversation
40579,-1.0,-1.0,-1.0,1.0,1.0,yawns
40580,-1.0,-1.0,1.0,-1.0,-1.0,yawns
40581,-1.0,-1.0,1.0,-1.0,1.0,leaves_room
40582,-1.0,-1.0,1.0,1.0,-1.0,makes_smalltalk
40583,-1.0,-1.0,1.0,1.0,1.0,rants
40584,-1.0,1.0,-1.0,-1.0,-1.0,changes_the_topic
40585,-1.0,1.0,-1.0,-1.0,1.0,leaves_conversation
40586,-1.0,1.0,-1.0,1.0,-1.0,rants
40587,-1.0,1.0,-1.0,1.0,1.0,rants
40588,-1.0,1.0,1.0,-1.0,-1.0,shouts
40589,-1.0,1.0,1.0,-1.0,1.0,makes_smalltalk
40590,-1.0,1.0,1.0,1.0,-1.0,brags
40591,-1.0,1.0,1.0,1.0,1.0,brags
40592,1.0,-1.0,-1.0,-1.0,-1.0,shares
40593,1.0,-1.0,-1.0,-1.0,1.0,shows_interest
40594,1.0,-1.0,-1.0,1.0,-1.0,shares
40595,1.0,-1.0,-1.0,1.0,1.0,makes_deeptalk
40596,1.0,-1.0,1.0,-1.0,-1.0,starts_conversation
40597,1.0,-1.0,1.0,-1.0,1.0,shows_interest
40598,1.0,-1.0,1.0,1.0,-1.0,supports
40599,1.0,-1.0,1.0,1.0,1.0,laughs
40600,1.0,1.0,-1.0,-1.0,-1.0,rants
40601,1.0,1.0,-1.0,-1.0,1.0,makes_deeptalk
40602,1.0,1.0,-1.0,1.0,-1.0,gives_controversial_opinion
40603,1.0,1.0,-1.0,1.0,1.0,stands_in_corner
40604,1.0,1.0,1.0,-1.0,-1.0,starts_conversation
40605,1.0,1.0,1.0,-1.0,1.0,makes_deeptalk
40606,1.0,1.0,1.0,1.0,-1.0,rants
40607,1.0,1.0,1.0,1.0,1.0,makes_deeptalk
40608,-1.0,-1.0,-1.0,-1.0,-1.0,makes_smalltalk
40609,-1.0,-1.0,-1.0,-1.0,1.0,shouts
40610,-1.0,-1.0,-1.0,1.0,-1.0,yawns
40611,-1.0,-1.0,-1.0,1.0,1.0,leaves_conversation
40612,-1.0,-1.0,1.0,-1.0,-1.0,makes_deeptalk
40613,-1.0,-1.0,1.0,-1.0,1.0,laughs
40614,-1.0,-1.0,1.0,1.0,-1.0,shows_interest
40615,-1.0,-1.0,1.0,1.0,1.0,leaves_conversation
40616,-1.0,1.0,-1.0,-1.0,-1.0,rants
40617,-1.0,1.0,-1.0,-1.0,1.0,gives_controversial_opinion
40618,-1.0,1.0,-1.0,1.0,-1.0,gives_controversial_opinion
40619,-1.0,1.0,-1.0,1.0,1.0,shouts
40620,-1.0,1.0,1.0,-1.0,-1.0,shows_interest
40621,-1.0,1.0,1.0,-1.0,1.0,leaves_conversation
40622,-1.0,1.0,1.0,1.0,-1.0,brags
40623,-1.0,1.0,1.0,1.0,1.0,leaves_conversation
40624,1.0,-1.0,-1.0,-1.0,-1.0,yawns
40625,1.0,-1.0,-1.0,-1.0,1.0,rants
40626,1.0,-1.0,-1.0,1.0,-1.0,rants
40627,1.0,-1.0,-1.0,1.0,1.0,leaves_conversation
40628,1.0,-1.0,1.0,-1.0,-1.0,leaves_conversation
40629,1.0,-1.0,1.0,-1.0,1.0,stands_in_corner
40630,1.0,-1.0,1.0,1.0,-1.0,supports
40631,1.0,-1.0,1.0,1.0,1.0,gives_an_insult
40632,1.0,1.0,-1.0,-1.0,-1.0,stands_in_corner
40633,1.0,1.0,-1.0,-1.0,1.0,yawns
40634,1.0,1.0,-1.0,1.0,-1.0,shows_interest
40635,1.0,1.0,-1.0,1.0,1.0,leaves_room
40636,1.0,1.0,1.0,-1.0,-1.0,yawns
40637,1.0,1.0,1.0,-1.0,1.0,stands_in_corner
40638,1.0,1.0,1.0,1.0,-1.0,jokes
40639,1.0,1.0,1.0,1.0,1.0,stands_in_corner
40640,-1.0,-1.0,-1.0,-1.0,-1.0,jokes
40641,-1.0,-1.0,-1.0,-1.0,1.0,gives_an_insult
40642,-1.0,-1.0,-1.0,1.0,-1.0,changes_the_topic
40643,-1.0,-1.0,-1.0,1.0,1.0,stands_in_corner
40644,-1.0,-1.0,1.0,-1.0,-1.0,jokes
40645,-1.0,-1.0,1.0,-1.0,1.0,starts_conversation
40646,-1.0,-1.0,1.0,1.0,-1.0,shares
40647,-1.0,-1.0,1.0,1.0,1.0,stands_in_corner
40648,-1.0,1.0,-1.0,-1.0,-1.0,yawns
40649,-1.0,1.0,-1.0,-1.0,1.0,jokes
40650,-1.0,1.0,-1.0,1.0,-1.0,stands_in_corner
40651,-1.0,1.0,-1.0,1.0,1.0,gives_an_insult
40652,-1.0,1.0,1.0,-1.0,-1.0,jokes
40653,-1.0,1.0,1.0,-1.0,1.0,leaves_room
40654,-1.0,1.0,1.0,1.0,-1.0,jokes
40655,-1.0,1.0,1.0,1.0,1.0,starts_conversation
40656,1.0,-1.0,-1.0,-1.0,-1.0,rants
40657,1.0,-1.0,-1.0,-1.0,1.0,supports
40658,1.0,-1.0,-1.0,1.0,-1.0,laughs
40659,1.0,-1.0,-1.0,1.0,1.0,leaves_room
40660,1.0,-1.0,1.0,-1.0,-1.0,starts_conversation
40661,1.0,-1.0,1.0,-1.0,1.0,stands_in_corner
40662,1.0,-1.0,1.0,1.0,-1.0,laughs
40663,1.0,-1.0,1.0,1.0,1.0,leaves_conversation
40664,1.0,1.0,-1.0,-1.0,-1.0,rants
40665,1.0,1.0,-1.0,-1.0,1.0,brags
40666,1.0,1.0,-1.0,1.0,-1.0,laughs
40667,1.0,1.0,-1.0,1.0,1.0,leaves_room
40668,1.0,1.0,1.0,-1.0,-1.0,changes_the_topic
40669,1.0,1.0,1.0,-1.0,1.0,leaves_room
40670,1.0,1.0,1.0,1.0,-1.0,gives_an_insult
40671,1.0,1.0,1.0,1.0,1.0,starts_conversation
40672,-1.0,-1.0,-1.0,-1.0,-1.0,rants
40673,-1.0,-1.0,-1.0,-1.0,1.0,makes_deeptalk
40674,-1.0,-1.0,-1.0,1.0,-1.0,shares
40675,-1.0,-1.0,-1.0,1.0,1.0,stands_in_corner
40676,-1.0,-1.0,1.0,-1.0,-1.0,yawns
40677,-1.0,-1.0,1.0,-1.0,1.0,makes_deeptalk
40678,-1.0,-1.0,1.0,1.0,-1.0,supports
40679,-1.0,-1.0,1.0,1.0,1.0,stands_in_corner
40680,-1.0,1.0,-1.0,-1.0,-1.0,gives_controversial_opinion
40681,-1.0,1.0,-1.0,-1.0,1.0,brags
40682,-1.0,1.0,-1.0,1.0,-1.0,starts_conversation
40683,-1.0,1.0,-1.0,1.0,1.0,brags
40684,-1.0,1.0,1.0,-1.0,-1.0,shows_interest
40685,-1.0,1.0,1.0,-1.0,1.0,shows_interest
40686,-1.0,1.0,1.0,1.0,-1.0,gives_controversial_opinion
40687,-1.0,1.0,1.0,1.0,1.0,makes_deeptalk
40688,1.0,-1.0,-1.0,-1.0,-1.0,shares
40689,1.0,-1.0,-1.0,-1.0,1.0,shouts
40690,1.0,-1.0,-1.0,1.0,-1.0,shares
40691,1.0,-1.0,-1.0,1.0,1.0,stands_in_corner
40692,1.0,-1.0,1.0,-1.0,-1.0,shares
40693,1.0,-1.0,1.0,-1.0,1.0,stands_in_corner
40694,1.0,-1.0,1.0,1.0,-1.0,makes_deeptalk
40695,1.0,-1.0,1.0,1.0,1.0,stands_in_corner
40696,1.0,1.0,-1.0,-1.0,-1.0,gives_controversial_opinion
40697,1.0,1.0,-1.0,-1.0,1.0,brags
40698,1.0,1.0,-1.0,1.0,-1.0,makes_smalltalk
40699,1.0,1.0,-1.0,1.0,1.0,shares
40700,1.0,1.0,1.0,-1.0,-1.0,yawns
40701,1.0,1.0,1.0,-1.0,1.0,yawns
40702,1.0,1.0,1.0,1.0,-1.0,jokes
40703,1.0,1.0,1.0,1.0,1.0,shows_interest
40704,-1.0,-1.0,-1.0,-1.0,-1.0,shares
40705,-1.0,-1.0,-1.0,-1.0,1.0,laughs
40706,-1.0,-1.0,-1.0,1.0,-1.0,makes_deeptalk
40707,-1.0,-1.0,-1.0,1.0,1.0,stands_in_corner
40708,-1.0,-1.0,1.0,-1.0,-1.0,shows_interest
40709,-1.0,-1.0,1.0,-1.0,1.0,rants
40710,-1.0,-1.0,1.0,1.0,-1.0,brags
40711,-1.0,-1.0,1.0,1.0,1.0,leaves_room
40712,-1.0,1.0,-1.0,-1.0,-1.0,shares
40713,-1.0,1.0,-1.0,-1.0,1.0,rants
40714,-1.0,1.0,-1.0,1.0,-1.0,makes_deeptalk
40715,-1.0,1.0,-1.0,1.0,1.0,shows_concern
40716,-1.0,1.0,1.0,-1.0,-1.0,shouts
40717,-1.0,1.0,1.0,-1.0,1.0,gives_controversial_opinion
40718,-1.0,1.0,1.0,1.0,-1.0,shows_interest
40719,-1.0,1.0,1.0,1.0,1.0,makes_deeptalk
40720,1.0,-1.0,-1.0,-1.0,-1.0,shows_interest
40721,1.0,-1.0,-1.0,-1.0,1.0,changes_the_topic
40722,1.0,-1.0,-1.0,1.0,-1.0,laughs
40723,1.0,-1.0,-1.0,1.0,1.0,starts_conversation
40724,1.0,-1.0,1.0,-1.0,-1.0,gives_controversial_opinion
40725,1.0,-1.0,1.0,-1.0,1.0,starts_conversation
40726,1.0,-1.0,1.0,1.0,-1.0,gives_an_insult
40727,1.0,-1.0,1.0,1.0,1.0,stands_in_corner
40728,1.0,1.0,-1.0,-1.0,-1.0,shows_interest
40729,1.0,1.0,-1.0,-1.0,1.0,shares
40730,1.0,1.0,-1.0,1.0,-1.0,makes_smalltalk
40731,1.0,1.0,-1.0,1.0,1.0,shouts
40732,1.0,1.0,1.0,-1.0,-1.0,makes_deeptalk
40733,1.0,1.0,1.0,-1.0,1.0,supports
40734,1.0,1.0,1.0,1.0,-1.0,makes_deeptalk
40735,1.0,1.0,1.0,1.0,1.0,shares
40736,-1.0,-1.0,-1.0,-1.0,-1.0,gives_controversial_opinion
40737,-1.0,-1.0,-1.0,-1.0,1.0,gives_an_insult
40738,-1.0,-1.0,-1.0,1.0,-1.0,jokes
40739,-1.0,-1.0,-1.0,1.0,1.0,shows_concern
40740,-1.0,-1.0,1.0,-1.0,-1.0,makes_smalltalk
40741,-1.0,-1.0,1.0,-1.0,1.0,shows_interest
40742,-1.0,-1.0,1.0,1.0,-1.0,makes_smalltalk
40743,-1.0,-1.0,1.0,1.0,1.0,leaves_room
40744,-1.0,1.0,-1.0,-1.0,-1.0,shouts
40745,-1.0,1.0,-1.0,-1.0,1.0,shares
40746,-1.0,1.0,-1.0,1.0,-1.0,changes_the_topic
40747,-1.0,1.0,-1.0,1.0,1.0,shows_concern
40748,-1.0,1.0,1.0,-1.0,-1.0,rants
